id,happiness,religion_freq,income,health,health_problem,depression,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,work_yr,family_income,status_peer,status_3_before,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,survey_type_1,survey_type_2,province_11,province_12,province_13,province_14,province_15,province_21,province_22,province_23,province_31,province_32,province_33,province_34,province_35,province_36,province_37,province_41,province_42,province_43,province_44,province_45,province_46,province_50,province_51,province_52,province_53,province_54,province_61,province_62,province_63,province_64,province_65,gender_1,gender_2,age,nationality_1,nationality_2,nationality_3,nationality_4,nationality_5,nationality_6,nationality_7,nationality_8,edu_a,political_1,political_2,political_3,political_4,income_p,revenue_assets,house_percent,house_value,house_percent_value,total_asset,total_asset_age,height_cm_a,weight_jin_a,bmi,health_score,hukou_1,hukou_2,hukou_3,hukou_4,hukou_5,hukou_6,hukou_7,hukou_8,hukou_loc_1,hukou_loc_2,hukou_loc_3,hukou_loc_4,media_type_1,media_type_2,media_type_3,out_leisure_p,class_a,class_10_before_a,class_10_after_a,class_14_a,class_forcast,class_review,class_change_total,work_exper_1,work_exper_2,work_exper_3,work_exper_4,work_exper_5,work_exper_6,work_status_1,work_status_2,work_status_3,work_status_4,work_status_5,work_status_6,work_status_7,work_status_8,work_status_9,work_type_1,work_type_2,work_manage_1,work_manage_2,work_manage_3,work_manage_4,family_m_a,family_income_m,family_status_1,family_status_2,family_status_3,family_status_4,family_status_5,house_a,car_1,car_2,invest_1_0,invest_1_1,invest_2_0,invest_2_1,invest_3_0,invest_3_1,invest_4_0,invest_4_1,invest_5_0,invest_5_1,invest_6_0,invest_6_1,invest_7_0,invest_7_1,invest_8_0,invest_8_1,marital_1,marital_2,marital_3,marital_4,marital_5,marital_6,marital_7,ever_divorce_0,ever_divorce_1,stay_with_someone_0,stay_with_someone_1,s_edu_diff,s_income_diff,ma_income_m,ma_income_f,first_ma_years,cur_ma_years,first_ma_age_m,first_ma_age_f,ma_age_m,ma_age_f,first_ma_age_diff,ma_age_diff,income_diff,trust_sum,pub_sum
6749,3,1,100000,3,5,4,4,4,5,5,1,1,1,5,5,1,3,2,4,1,1,5,5,5,5,5,3,3,5,5,3,0,100000,1,2,2,4,2,3,3,5,5,2,5,3,3,3,3,3,5,100,80,50,0,40,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,1,0,0,0,0,0,0,0,60,1,0,0,0,50,0,1,2000000,2000000,2000000,700000,175,95,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,30,7,4,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100000,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,300
5707,3,1,0,2,3,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3,3,1,3,0,0,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,5,80,90,80,100,80,90,60,80,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0.25,0,0,0,0,150,80,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,5,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,50,800
2645,3,1,0,4,3,3,1,1,1,4,1,1,2,5,5,5,3,3,2,5,4,5,5,5,4,4,1,2,2,1,4,0,0,2,2,3,4,4,4,4,5,4,2,4,2,4,3,4,2,5,70,60,70,80,70,70,60,70,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,30,1,0,0,0,100,0,0.25,0,0,0,0,165,130,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,4,3,5,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,30,30,32,35,30,35,-5,-5,0,46,600
7221,3,1,0,4,4,4,2,2,3,5,5,2,1,4,2,1,5,4,3,2,1,4,4,1,3,4,4,4,5,4,4,5,100000,2,1,2,5,5,5,5,3,3,2,2,2,4,3,4,2,2,80,90,60,70,90,100,90,100,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,100,1,0,0,0,50,500000,0,0,0,500000,0,160,100,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,2,2,6,3,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-80,0,100000,0,0,0,25,22,0,0,5,0,150000,45,800
1513,3,1,0,2,2,3,1,1,1,4,1,3,1,5,3,5,5,4,4,4,5,5,5,5,4,3,1,1,1,1,3,0,0,2,1,3,4,4,4,4,5,4,2,3,3,4,4,4,2,3,60,80,50,80,50,60,100,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.12,0,0,0,0,155,110,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,5,4,6,5,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,47,500
2918,4,1,0,1,2,4,4,1,4,4,1,1,1,4,3,3,5,4,5,3,1,5,5,5,4,5,3,5,6,1,4,0,0,3,1,2,4,4,4,4,4,4,2,4,2,2,2,4,2,3,100,100,100,100,100,100,100,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,0,0,0,0,40,1,0,0,0,50,0,1,2500000,2500000,2500000,200000,155,100,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,50,5,2,7,3,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,900
586,2,1,0,2,5,2,1,1,1,4,1,1,1,5,1,5,5,5,5,2,1,5,5,5,1,3,1,3,3,1,1,0,0,2,2,4,3,3,3,3,4,4,2,3,3,2,2,2,1,2,50,40,40,60,30,60,80,80,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,165,125,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,60,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,500
7010,1,1,0,2,2,4,1,1,1,5,2,1,1,5,3,5,5,4,4,5,1,5,5,5,2,4,2,2,4,1,4,0,0,2,2,3,4,4,4,4,4,4,2,3,3,3,3,3,1,3,70,90,30,40,50,50,40,80,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,0,0,0,0,0,155,85,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,50,4,5,5,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,500
7086,3,1,0,3,3,4,2,2,3,5,1,1,1,5,3,3,3,3,3,2,2,5,2,4,3,3,3,3,3,1,4,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,80,90,80,80,80,80,70,70,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,160,130,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,6,5,7,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,700
7151,2,1,0,4,5,5,1,1,2,4,1,1,2,5,3,5,5,5,5,5,5,5,3,5,2,3,1,1,7,1,4,0,0,3,1,2,4,4,4,4,4,3,3,3,3,3,3,3,2,5,80,70,70,90,90,100,90,70,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,1,0,0,0,0,165,130,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,3,2,4,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,20,20,27,23,25,25,5,5,0,43,800
1154,1,1,0,2,5,4,1,1,2,5,1,1,1,5,3,5,5,5,5,3,5,5,5,5,3,3,1,7,6,1,3,0,0,3,2,3,4,2,1,1,4,4,1,4,2,4,3,3,1,5,80,80,80,100,0,100,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0.25,0,0,0,0,160,120,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,500
3844,2,1,0,4,4,4,2,2,3,3,3,2,3,4,4,3,4,4,4,4,4,5,5,5,2,4,1,3,5,2,2,0,0,2,2,2,3,4,4,4,3,4,4,4,3,4,3,4,3,3,90,90,90,70,90,90,100,100,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,40,0,0,0,1,0,0,1,0,0,500000,0,170,170,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,7,7,6,6,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,20,20,25,25,25,25,0,0,150000,47,800
7842,1,1,0,4,5,5,2,1,1,4,5,1,1,4,3,5,5,4,4,4,3,5,5,1,2,3,4,6,6,2,2,10,100000,2,2,3,3,2,3,3,4,4,3,4,3,2,2,2,1,3,60,50,60,70,40,50,80,80,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,130,1,0,0,0,50,500000,0.5,0,0,500000,0,160,100,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,2,2,4,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-120,0,0,0,0,0,37,34,0,0,5,0,0,36,600
5321,3,1,0,4,5,5,1,1,3,4,1,1,1,5,4,5,5,3,3,5,3,5,5,5,4,4,1,2,2,2,4,0,0,2,2,2,4,4,4,4,4,3,4,4,4,4,4,5,4,5,70,60,80,60,50,60,60,60,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,40,1,0,0,0,50,0,1,0,0,0,0,170,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,5,4,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,30,30,21,21,20,20,0,0,0,52,600
108,2,1,0,4,3,3,4,2,2,3,4,2,2,4,4,2,5,4,4,1,3,5,5,1,5,3,3,3,3,2,4,5,100000,3,2,3,5,5,5,5,5,5,3,5,4,4,3,4,3,3,80,80,80,80,80,80,80,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,1,0,0,120,1,0,0,0,100,500000,0,0,0,500000,0,170,130,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,120,0,0,0,0,0,24,23,25,25,0,0,0,56,700
5180,3,1,100000,4,4,4,2,2,2,4,2,2,1,5,3,4,5,3,3,3,3,5,5,5,3,2,2,2,5,1,4,5,100000,1,1,2,4,4,4,3,4,4,3,4,3,3,3,4,1,4,80,80,80,80,80,80,70,90,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,50,1,0,0,0,350,1000000,1,0,0,1000000,50000,170,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,7,5,7,4,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,100000,0,20,20,22,23,20,25,0,0,0,44,700
1983,3,1,100000,5,5,4,3,3,3,3,3,2,2,4,3,3,4,4,4,4,3,5,5,3,3,3,3,3,4,2,4,0,100000,1,2,2,3,3,3,3,5,5,3,4,3,3,3,4,3,4,80,70,70,80,80,80,80,80,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,40,0,0,0,1,100,0,1,3000000,3000000,3000000,100000,175,135,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,30,5,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,150000,100000,0,30,30,27,24,25,25,5,5,0,45,700
1662,3,1,0,3,3,4,2,2,1,4,1,1,1,5,3,4,5,4,4,5,5,5,5,5,2,3,1,5,5,1,4,0,0,3,1,3,3,3,3,3,2,2,2,2,3,2,2,2,1,5,90,60,50,30,80,90,50,50,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0.25,0,0,0,0,160,140,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,2,2,7,5,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,30,30,22,20,20,20,0,0,0,30,600
1628,3,1,0,5,5,4,1,1,2,3,2,2,3,5,4,5,5,4,4,5,4,5,5,5,3,3,2,6,5,1,4,0,0,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,1,5,70,70,60,70,70,80,70,70,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,1,0,0,0,0,180,170,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,40,40,0,0,0,0,0,0,0,47,600
6309,2,1,0,2,2,4,1,1,5,5,1,1,1,5,5,5,5,4,5,5,5,5,2,5,2,3,2,7,7,1,1,0,0,3,1,3,4,2,2,2,5,3,3,3,5,3,3,3,3,5,40,40,50,40,50,50,40,50,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,165,110,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,4,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,400
3554,3,1,0,5,5,3,1,1,1,1,5,3,3,3,4,2,4,4,4,1,2,5,5,1,1,5,5,3,3,3,4,0,100000,2,2,3,5,4,4,4,5,5,4,5,4,4,3,5,3,3,80,80,60,50,70,60,80,40,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0.75,0,0,0,0,180,140,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,20,3,3,7,3,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,55,600
2373,3,1,0,5,5,5,1,1,1,4,1,1,2,5,4,5,3,4,4,1,1,5,5,5,4,3,1,1,1,2,4,5,0,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,5,60,100,100,80,0,100,100,60,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,40,1,0,0,0,50,500000,1,500000,500000,500000,0,165,110,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,4,8,4,6,0,-4,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,20,20,22,21,20,20,0,0,0,21,700
2124,3,1,500000,5,5,3,2,2,4,4,4,4,1,4,4,4,4,3,3,4,2,4,4,1,4,5,2,4,2,6,3,20,700000,2,3,2,3,3,3,3,4,3,3,4,3,3,3,3,3,3,50,50,30,50,40,50,70,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,120,1,0,0,0,700,4500000,0.5,0,0,4500000,100000,175,130,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,20,6,6,7,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,200000,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,100,300000,500000,200000,10,10,30,28,30,30,0,0,4500000,41,500
2074,2,1,0,2,2,5,1,1,1,5,1,1,1,5,3,5,5,5,5,5,5,5,5,5,3,3,1,3,7,1,3,0,0,2,1,3,4,4,4,4,4,4,2,4,4,3,3,3,2,4,80,80,90,70,80,70,80,90,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,170,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,5,1,5,3,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,20,20,24,21,25,20,5,5,100050000,45,700
2023,2,8,0,5,4,4,1,1,1,4,1,1,1,5,4,5,4,4,4,5,3,5,5,5,2,2,1,4,4,1,4,0,0,2,1,2,4,4,4,3,4,4,4,3,2,3,4,4,2,5,60,80,70,80,70,80,80,70,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,160,110,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,5,2,6,2,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,50,50,21,21,0,0,0,0,0,45,700
5659,4,1,0,5,5,5,1,1,1,4,4,4,1,3,4,3,5,5,4,5,5,5,5,1,4,3,3,2,2,2,3,0,0,2,1,2,4,2,4,4,5,3,3,5,2,3,3,3,1,5,90,80,60,60,60,70,80,90,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,165,100,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,4,8,4,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,24,0,0,0,0,0,42,700
1901,3,1,0,4,4,4,2,2,2,4,4,2,2,4,4,4,4,3,4,4,3,4,2,2,2,3,2,6,5,2,4,0,0,3,3,2,4,3,4,3,4,4,4,5,4,2,3,3,1,3,70,50,80,70,60,60,70,80,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,50,1,0,0,0,50,500000,0.75,0,0,500000,0,175,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,600
1028,3,1,0,2,2,3,1,1,1,1,1,1,5,5,5,5,5,5,4,5,4,5,5,5,2,3,2,4,5,1,3,0,0,3,2,3,4,3,3,3,4,3,2,4,4,4,3,3,1,4,50,70,90,80,30,50,80,30,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.25,0,0,0,0,160,85,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,70,5,6,8,5,3,-1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,60,80,0,0,0,0,0,0,0,41,500
7998,3,1,0,3,3,3,2,2,2,4,1,1,1,4,2,4,4,4,4,2,5,5,5,5,3,3,2,6,6,1,4,0,0,3,1,3,4,3,3,3,5,4,4,4,4,3,3,3,3,4,80,70,70,80,80,70,80,70,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,500000,500000,500000,0,150,85,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20,5,2,7,3,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-20,0,0,0,20,20,33,24,0,0,10,0,0,46,700
